Quality	#1 ID	#2 ID	#1 String	#2 String
1	15491	13901	So we've estimated that between 20 [and] 30 lions are killed when one lion is hanging on a wall somewhere in a far-off place.	Vậy nên chúng tôi ước đoán khi một con sư tử được treo trên tường thì sẽ có từ 20 tới 30 con khác bị giết ở 1 nơi xa xôi nào đó ngoài kia.
0	1989	9814	The small idea is, let's all of us engage more with this in the way that Jason has illustrated.	Bạn mặc bộ đồng phục lao công,  và bạn trở thành người vô hình cho đến khi một ai đó  cảm thấy khó chịu với bạn vì bất cứ lý do gì ví dụ như chiếc xe tải của bạn  làm cản trở giao thông, hay bạn nghỉ giải lao quá gần nhà của họ, hay việc bạn uống cà phê ở nơi mà họ dùng bữa, bọn họ sẽ đến và chỉ trích bạn, và nói với bạn rằng  họ không muốn bạn ở gần họ.
0	7392	7164	What in the laboratory that I see out there, the laboratories of democracy, what has happened?	và đây là bức hình của cảnh sát. Đó chính là xe của tôi.
0	5051	2183	What we need it to do is to be creatively crafted around the wooden piles.	Bạn phóng đại các nỗi sợ hãi. Và bạn hoảng loạn về nỗi nhục nhã của việc bị đánh bại.
1	6619	19828	"We need the somebody who notices them to come forward," he told a news conference to introduce his successor, Brig. Gen. Mastin M. Robeson.	Chúng tôi cần ai đó thông báo cho họ tiến lên, ông nói trong một cuộc họp báo, trong đó ông giới thiệu người kế nhiệm của mình, Brig. Tướng Mastin M. Robeson.
0	13905	18210	Advancers outnumbered decliners 1,821 to 1,199 on the New York Stock Exchange on volume of just over 480 million shares.	Các vấn đề tiến bộ vượt trội  giảm theo tỷ lệ 4 trên 3 trên Sàn giao dịch chứng khoán New York.
0	5047	485	We've taken those circular fish-eye lens cameras, and we've done some optical correction, and then we can bring it into three-dimensional life.	Bây giờ điều này không thực sự đúng đắn. Còn có một cách khác, và đó chính là qua quá trình đổ mồ hôi.
0	8516	16513	But I was also interested in the movement of trees and how this art might let me capture that and quantify it, so to measure the distance that a single vine maple tree -- which produced this painting -- moved in a single year, I simply measured and summed each of those lines.	Nếu bạn làm như vậy, những thứ còn lại chỉ là tầm thường.
0	18475	16606	And that's how he really marks his territory.	Thay vào đó, bà biết tôi cần gì và bà mua cho tôi một quyển truyện tranh.
1	13583	9447	It's on this side of the brain.	Nó nằm bên cạnh của não.
0	7786	7441	The film that changed my life is a 1951 film by Vittorio De Sica, "Miracle in Milan."	Và tất nhiên, nó có mọi tính chất của chất gây nghiện.
0	19227	16425	Martin, 58, will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old Fred Barras.	Martin đã phục vụ hai phần ba bản án năm năm cho tội ngộ sát Barras và làm Fearon bị thương.
1	12050	11484	Now the Doha Tribeca Film Festival is not an imported festival, but rather an important festival between the cities of New York and Doha.	Giờ thì Liên hoan phim Doha Tribeca không còn là một lễ hội nhập khẩu nữa, nó đã trở thành một lễ hội quan trọng giữa thành phố New York và Doha.
0	18579	12247	You can see the camera on the front. We collect multiple viewpoints, vantage points, angles, textures. We bring all that data back in.	Tôi biết là vào năm 1989 ông ta không còn thống trị Liên Xô, nhưng đó là bức hình tốt nhất mà tôi tìm được.
1	4470	17099	This piece, actually, will be on display down in the Sierra Simulcast Lounge in the breaks between now and the end of the show.	Cái này, thực sự, sẽ được trưng bày tại Sierra Simulcast Lounge trong giờ nghỉ giải lao và cuối buổi hội.
0	17937	967	Several doctors and courts have found Schiavo to be in a persistent vegetative state, but Byrd disagreed.	Nhiều bác sĩ cho biết cô đang trong trạng thái thực vật vĩnh viễn và không thể phục hồi.
0	1794	15495	There's a YouTube video that you can download and look at this, if you want to convey the information to other people about virtual autopsies.	Vậy chúng ta có thể thấy được gì từ cuộc thí nghiệm này?
1	17682	12961	And at the University of Chicago I was a zoology major, and thought I would end up, you know, if I was bright enough, maybe getting a Ph.D. from Cornell in ornithology.	Tại trường Đại học Chicago, tôi theo học ngành Động vật học. Mục tiêu của tôi là nếu tôi đủ khả năng, có thể tôi sẽ lấy bằng Tiến sĩ ngành Điểu học ở Cornell.
0	7300	13069	Indeed, it is hard to find a subject that film has yet to tackle.	Nhưng trước hết, cho phép tôi được chia sẻ với bạn một thoáng câu chuyện cá nhân của mình.
1	12161	6498	And if we really are looking at areas of land of the sort of sizes I've been talking about becoming available, why not reintroduce some of our lost megafauna, or at least species closely related to those which have become extinct everywhere?	Và nếu chúng ta thực sự đang tìm kiếm tại các khu vực đất đai với đủ loại kích cỡ mà tôi đã đề cập đến, tại sao không tái lập một số hệ động vật đã bị mất , hoặc ít nhất là loài có liên quan chặt chẽ với điều ấy vốn đã bị tuyệt chủng ở khắp nơi?
1	16	17063	Tornadoes, up to a foot of rain and hail as big as cantaloupes pounded southern Nebraska and northern Kansas, killing one man and destroying at least four homes.	Kéo theo một cơn mưa và ít nhất bảy cơn lốc xoáy đập vào phía nam Nebraska và bắc Kansas, giết chết một người đàn ông và phá hủy ít nhất bốn ngôi nhà.
1	7830	19354	Shares of Cellegy were down $2.04, or 39%, to $3.18 in midday trading on the Nasdaq Stock Market.	Cổ phiếu của Cellegy đã giảm 1,99 đô la xuống còn 3,23 đô la vào thứ hai trên thị trường chứng khoán Nasdaq.
0	3230	16761	You've got to be able to make them all the time.	Đây là một bức họa rất nổi tiếng: "Người Bác sĩ" của Luke Fildes.
0	9037	15781	She passed me the phone book, I rang up the flying school, I made a booking, said I'd like to make a booking to come out for a flight.	Đó là một công việc vì tình yêu của chúng tôi và nhóm nghiên cứu nhỏ chúng tôi. Và chúng tôi hy vọng nó sẽ truyền cảm hứng cho những em nhỏ muốn khám phá, học hỏi về vũ trụ.
0	18164	1741	It's a great cricket cap. (Laughter) (Applause) When first you see Nehru and Gandhi, this is the Nehru cap -- just half a newspaper.	Cô ấy cắt cái đầu mút ra khỏi miếng thịt hun khói và vứt đi, rồi cô ấy nhìn vào cái miếng thịt hun khói này và cô ấy lại thích, "Đây là một miếng thịt hun khói ngon, Tại sao mình lại vứt nó đi?" Cô ấy nghĩ, "Ừm mẹ mình thường làm thế."
1	17878	13415	And when we take out the U.S. and look at the remaining 21 percent, we see a lot of Iraq -- that's that big green thing there -- and little else.	Và khi chúng ta bỏ qua Hoa Kỳ và xem xét 21 phần trăm còn lại Chúng ta thấy phần lớn là về Iraq -- là hình màu xanh to ở kia -- còn lại hầu như không có gì
1	17837	16179	And in Peru, there's a very nasty business.	Ở Peru, có những ngành kinh doanh  bẩn thỉu.
1	13997	5038	AB: I was 24 years old and at the top of my game when a freak summersault while downhill skiing paralyzed me.	AB: Tôi đã 24 tuổi và khi tôi đang trượt tuyết khi đột ngột thực hiện cú nhảy lộn nhào trong khi trượt xuống đồi tôi bị tê liệt.
1	19232	17174	Ask Charles Saatchi about great art.	Hỏi Charles Saatchi về nghệ thuật.
1	10833	663	What are the things that they all do?	Có việc gì họ đều làm?
1	13789	5386	This just didn't happen a couple of times.	Điều này không diễn ra một vài lần.
0	2704	10621	So from this perspective, having blogs and wikis produce knowledge has been great.	Đồng thời, chúng ta phải gấp rút suy nghĩ bởi vì thời gian đang dần rút ngắn đi rồi.
1	16524	18029	"After careful analysis, WHO has concluded that the risk to travelers to Beijing is now minimal," Omi said today at a news conference in Beijing.	Sau khi phân tích cẩn thận, WHO đã kết luận rằng rủi ro đối với khách du lịch đến Bắc Kinh hiện nay là rất nhỏ, Omi nói trong một cuộc họp báo ở Bắc Kinh vào thứ ba.
1	1755	2045	Frank Partnoy, a securities law professor at the University of San Diego, said the case suggested that Merrill's oversight and control of its executives were inadequate.	Frank Partnoy, giáo sư luật chứng khoán tại Trường Luật Đại học San Diego, cho biết vụ việc cho thấy sự giám sát và kiểm soát của giám đốc điều hành Merrill Lynch là không thỏa đáng.
1	3569	19465	And they use them in the same way we use our binocular vision.	Và chúng làm như cái cách chúng ta sử dụng thị giác của chúng ta.
0	8208	3596	Whether in cave paintings or the latest uses of the Internet, human beings have always told their histories and truths through parable and fable.	Xin lỗi 1 chút thôi.
0	15613	16589	This event killed their livelihood.	Tôi được yêu cầu đến Tegucigalpa và diễn thuyết lần nữa vào ngày 4-5 tháng 1.
0	18337	7590	Since then, I've never looked back.	Và tất cả bởi vì anh ta quyết định đi bộ vào ngày hôm đó.
1	11763	12150	This is Lewes in Sussex, who have recently launched the Lewes Pound, a currency that you can only spend within the town, as a way of starting to cycle money within the local economy.	Ở Lewes, Sussex,(UK) người ta gần đây đã cho lưu hành đồng bảng Lewes (Lewes Pound), 1 loại tiền tệ chỉ được xài ở trong thành phố đó, là 1 cách để lưu chuyển tiền bạc trong nền kinh tế địa phương.
